Platform,Title,Level,Price,Language,Rating
Udemy,Finance and Accounting for Startups,All Levels,50.0,English,2.0
Udemy,Forex - Calculate Lot Size Like Pro,All Levels,20.0,English,2.0
Udemy,The Complete Forex Trader,All Levels,25.0,English,1.0
Udemy,Tape Reading: Learn how to read the tape for day trading,All Levels,195.0,English,3.0
Udemy,4 Easy Daily Forex Trades: A Recipe for Trading Success,All Levels,200.0,English,4.0
Udemy,Trading Robot Forex Programs in Your Sleep in Live Examples!,Expert Level,200.0,English,2.0
Udemy,Free Options 101 - Basic of Call and Put Options in 1 Hours,All Levels,0.0,English,4.0
Udemy,An Intro into Trading the Financial Markets,Beginner Level,100.0,English,3.0
Udemy,Developing A Trading Strategy: Your Guide to Trading Success,All Levels,20.0,English,5.0
Udemy,How to Trade Commodity and Financial Futures for a Living!,All Levels,200.0,English,1.0
Udemy,How to Trade Forex like a Hedge Fund: Long FX Strategies,All Levels,115.0,English,5.0
Udemy,Complete Short Financial Ratio Course for Financial Analysis,All Levels,200.0,English,5.0
Udemy,How to Build Profitable FOREX Automated Trading Strategies!,All Levels,200.0,English,2.0
Udemy,Stock Trading Strategies: Profitable Trading in 7 Days.,All Levels,50.0,English,5.0
Udemy,Management Accounting A Complete Study,All Levels,150.0,English,5.0
Udemy,Become a Career Day Trader: Asian-Pacific Futures Markets,All Levels,20.0,English,3.0
Udemy,Equity Products,All Levels,50.0,English,4.0
Udemy,Financial Accounting Part I - Passing the Class,Beginner Level,20.0,English,4.0
Udemy,Accounting 102: Guide to Business Accounting,Intermediate Level,50.0,English,3.0
Udemy,Monetizing Your Website: How to Add Cost-Per-Action (CPA) ,All Levels,35.0,English,4.0
Udemy,Advanced Finance and Accounting for Startups,Intermediate Level,40.0,English,4.0
Udemy,Basics of Tax in India  (College Level),All Levels,20.0,English,4.0
Udemy,Trade for a Living,All Levels,20.0,English,3.0
Udemy,Learn Stock Options: Options Made Simple 101,Beginner Level,35.0,English,4.0
Udemy,Banking Credit Analysis Process (for Bankers),Beginner Level,180.0,English,4.0
Udemy,Professional Forex strategy,Expert Level,50.0,English,5.0
Udemy,A Beginners Guide to Technical Analysis of Stock Charts,Beginner Level,40.0,English,5.0
Udemy,Get out of Debt - The Power of Using Compounding Interest,All Levels,50.0,English,1.0
Udemy,Day Trading - Learn to Day Trade / Swing Trade In One Hour.,All Levels,95.0,English,4.0
Udemy,Basel Norms (Basel 1/ Basel 2/ Basel 3) Simplified,Beginner Level,40.0,English,5.0
Udemy,Learn to Trade Forex Naked Price Action Wammie Trade,All Levels,40.0,English,5.0
Udemy,Fixed Income Securities,All Levels,50.0,English,4.0
Udemy,Financial Accounting Made Easy for All,All Levels,20.0,English,5.0
Udemy,Ultimate Guide To Trading Engulfing Candlestick Strategy,All Levels,200.0,English,4.0
Udemy,Learn Business Finance: Win more work as a Business Coach ,Beginner Level,20.0,English,4.0
Udemy,Accounting for Depreciation (Collage Level),All Levels,20.0,English,3.0
Udemy,Revealed: Profitable Principles of Successful Traders ,All Levels,25.0,English,5.0
Udemy,Easy Market Profits: 3 Step Stock Investing Strategy,Beginner Level,20.0,English,5.0
Udemy,Hedge Fund Trading Systems For Stocks - Part One,All Levels,200.0,English,4.0
Udemy,Bonds For Beginners - A Guide To The Bond Markets,Beginner Level,20.0,Portuguese,4.0
Udemy,Professional Risk Manager (PRM) Certification: Level 4,All Levels,50.0,Spanish,4.0
Udemy,Crowdfunding for Filmmakers,All Levels,65.0,English,3.0
Udemy,How to Make IT Work Successfully in Capital Markets,Beginner Level,50.0,English,4.0
Udemy,Introduction to Day Trading,Beginner Level,50.0,Japanese,4.0
Udemy,Life Coach Business Basics: Finance and Operations,All Levels,195.0,Spanish,5.0
Udemy,Learn How to Profit In Forex With Market Rhythms,All Levels,20.0,Spanish,5.0
Udemy,Optimizing investment to maximise your return,All Levels,0.0,Portuguese,2.0
Udemy,Investimento em Ações para Leigos,Beginner Level,20.0,French,4.0
Udemy,Introducción a la Contabilidad,Beginner Level,30.0,Arabic,1.0
Udemy,Forex Trading: Strategia Correlazione EUR/GBP vs GBP/USD,Intermediate Level,50.0,Japanese,5.0
Udemy,Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,Intermediate Level,20.0,English,4.0
Udemy,カードゲームでカンタンに理解する！経済とお金のキホン,Beginner Level,20.0,English,1.0
Udemy,Contabilidad rápida y eficaz,All Levels,40.0,English,4.0
Udemy,Introducción al trading de opciones,Beginner Level,100.0,English,4.0
Udemy,Aprenda a Investir seu Dinheiro,All Levels,85.0,English,4.0
Udemy,Trader sur le Forex avec Ichimoku,Beginner Level,90.0,English,5.0
Udemy,العلوم والمبادئ الأساسية للمهنة الإكتوارية,Beginner Level,25.0,English,4.0
Udemy,トレーディングビュー徹底攻略2017年版,All Levels,55.0,English,3.0
Udemy,Kostenrechnung lernen leicht gemacht,Beginner Level,40.0,English,4.0
Udemy,MetaTrader4 Platform Training,Beginner Level,0.0,English,4.0
Udemy,Professional Bookkeeping & Accounting 1: Sales & Purchases,All Levels,35.0,English,1.0
Udemy,Step by step guide to understand how business perform,Intermediate Level,20.0,English,3.0
Udemy,How to Grow your Small Business and not run out of Cash,Beginner Level,25.0,English,5.0
Udemy,Finance for Non Finance Executives,Beginner Level,180.0,English,3.0
Udemy,"An Introduction: MT4 Email, Sound, Notification Forex Alerts",Intermediate Level,20.0,English,4.0
Udemy,Innovators and innovation: Travel through time!,Beginner Level,50.0,English,5.0
Udemy,Learn How to Trade The Stock Market,All Levels,20.0,English,4.0
Udemy,How To Earn Some Bitcoin Every Time You Use A Search Engine,All Levels,20.0,English,4.0
Udemy,Super Fast Accounting - the fastest way to do your books,Beginner Level,25.0,English,5.0
Udemy,Financial Modeling and Valuation: Complete Beginner to Pro,All Levels,50.0,English,5.0
Udemy,Learn to trade Chart Patterns,Intermediate Level,20.0,English,4.0
Udemy,Anatomy and Figure Drawing for Beginners,Beginner Level,150.0,English,4.0
Udemy,Illustrator CC MasterClass,All Levels,95.0,English,3.0
Udemy,Typographic Logo Design in Illustrator - Beginners & Beyond,All Levels,150.0,English,3.0
Udemy,Adobe Illustrator T-Shirt Design for Merch by Amazon,All Levels,20.0,English,4.0
Udemy,Logo Design in Adobe Illustrator - for Beginners & Beyond,All Levels,200.0,English,2.0
Udemy,Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing,All Levels,200.0,English,5.0
Udemy,Create Professional Looking Infographics With No Experience,Beginner Level,180.0,Japanese,4.0
Udemy,Discover How to Draw and paint Comics,All Levels,65.0,English,4.0
Udemy,Typographic Logos: Typography and Lettering for Logo Design,Intermediate Level,25.0,English,5.0
Udemy,Photoshop in Ease: Create World Amazing  Graphic Designs,All Levels,20.0,English,3.0
Udemy,Canva Graphics Design Essential Training For Everyone,All Levels,200.0,English,5.0
Udemy,Triangulated Bird: Origami Styled Bird in Adobe Illustrator,Intermediate Level,195.0,English,3.0
Udemy,Illustrator Quick Tip：10分でKawaiiカメレオンを描こう,All Levels,0.0,English,3.0
Udemy,Deinen Roman setzen mit PagePlus in 10 einfachen Schritten,All Levels,0.0,English,2.0
Udemy,画像加工の初心者でも「１日」で初歩を覚えられる無料講座,Beginner Level,0.0,English,3.0
Udemy,Graphic Design Bootcamp,Beginner Level,200.0,English,4.0
Udemy,The Ultimate Drawing Course - Beginner to Advanced,Beginner Level,150.0,English,2.0
Udemy,Ultimate Photoshop Training: From Beginner to Pro,Beginner Level,200.0,English,5.0
Udemy,Photoshop for Entrepreneurs - Design 11 Practical Projects,All Levels,200.0,English,5.0
Udemy,Anatomy for Figure Drawing: Mastering the Human Figure,All Levels,95.0,English,4.0
Udemy,Sketch 3 from A to Z: Become an App Designer,All Levels,75.0,English,2.0
Udemy,How to Design a Logo - a Beginners Course,All Levels,30.0,English,1.0
Udemy,Logo Design Masterclass: Learn Logo Design + Illustrator,All Levels,200.0,English,2.0
Udemy,How to Draw and Sketch for Beginners,Beginner Level,150.0,English,1.0
Udemy,Graphic Design Masterclass: Learn Graphic Design in Projects,Beginner Level,95.0,English,4.0
Udemy,Canva Graphics Design for Entrepreneurs - Design 11 Projects,All Levels,200.0,English,3.0
Udemy,Vector Logo Design in Affinity Designer,All Levels,150.0,English,4.0
Udemy,How To Create A Low Poly Portrait With The Pen Tool,Beginner Level,195.0,English,3.0
Udemy,Photo Editing in Photoshop - Beginner to Advanced in 1 Hour,Beginner Level,20.0,English,4.0
Udemy,How to Create Kindle & Ebook Covers with Canva,Beginner Level,30.0,English,2.0
Udemy,How To Make Professional eBook Covers For FREE,All Levels,20.0,English,4.0
Udemy,Design Business Card in Photoshop: Earn Money by Doing It,Beginner Level,50.0,Spanish,4.0
Udemy,Learn to create beautiful web interfaces and logos,All Levels,20.0,Portuguese,3.0
Udemy,Illustrated Logo Design,Intermediate Level,25.0,English,1.0
Udemy,Color Basics for Print Designers,All Levels,20.0,English,1.0
Udemy,Digital Photo Manipulation Art And Cover Design In PhotoShop,Beginner Level,50.0,Spanish,5.0
Udemy,Drawing Perspective For Beginners,All Levels,150.0,English,4.0
Udemy,Adobe InDesign CC Advanced,Expert Level,30.0,Spanish,1.0
Udemy,Intro to Photoshop for Merch by Amazon,Beginner Level,25.0,Spanish,3.0
Udemy,Photoshop - Creación de Efectos 2,Beginner Level,30.0,Portuguese,4.0
Udemy,Como Criar Logos de Sucesso - Start Designer,Beginner Level,25.0,Turkish,4.0
Udemy,Super Textos con Photoshop,Beginner Level,20.0,English,4.0
Udemy,Photoshop - Aprende a Transformar Imágenes,Beginner Level,20.0,English,4.0
Udemy,Iníciate en Microstation,Beginner Level,20.0,English,1.0
Udemy,Adobe Photoshop pentru Social Media,Beginner Level,20.0,English,4.0
Udemy,Photoshop - Creación de Efectos,Beginner Level,20.0,English,4.0
Udemy,Cómo crear maquetas con Adobe XD,Beginner Level,0.0,English,5.0
Udemy,Aprenda Modelagem 3D com o 123D Design,Beginner Level,0.0,English,3.0
Udemy,Ferramentas Visuais,Beginner Level,0.0,English,4.0
Udemy,Adobe Indesign CC Başlangıç,Beginner Level,0.0,English,5.0
Udemy,How to Doodle: Basics and Lettering,All Levels,185.0,English,5.0
Udemy,Mastering Photoshop CC 2017 - The Art of Design & Technology,All Levels,20.0,English,4.0
Udemy,Design a logo for FREE in Inkscape,All Levels,100.0,English,4.0
Udemy,Foundation Skills on Adobe Illustrator: Learn Fast!,Beginner Level,50.0,English,5.0
Udemy,How To Create Amazing Cinemagraphs with Microsoft PowerPoint,Beginner Level,30.0,Portuguese,1.0
Udemy,Canva : Graphic Design Theory Volume1,All Levels,200.0,Portuguese,4.0
Udemy,Master App Icon Design for iPhone (IOS) & Android Devices,Intermediate Level,25.0,English,2.0
Udemy,Photoshop: How to create stunning collages,Beginner Level,20.0,Portuguese,5.0
Udemy,Mastering advance Photoshop,Intermediate Level,20.0,Portuguese,4.0
Udemy,Logo Designing for Your Business in an Hour,All Levels,20.0,Portuguese,4.0
Udemy,DIY Design Professional Web Banners in Photoshop 4 Beginners,Beginner Level,200.0,English,4.0
Udemy,Photoshop CC for Beginners - A Comprehensive Crash Course,Beginner Level,200.0,English,2.0
Udemy,Teoria Basica del Arte. Como Pintar Ilustraciones Digitales,Beginner Level,20.0,English,4.0
Udemy,Illustrator CC para novatos: ¡desde cero hasta experto! ,All Levels,150.0,Portuguese,1.0
Udemy,Photoshop para novatos:  ¡desde cero hasta experto!,All Levels,150.0,English,4.0
Udemy,Diventa un professionista del Graphic Design,All Levels,200.0,English,1.0
Udemy,Formação em Design Gráfico com Corel Draw Versões X8 / 2017.,Beginner Level,45.0,English,5.0
Udemy,ABC do Photoshop CC,Beginner Level,45.0,English,5.0
Udemy,Photoshop para iniciante - o básico,Beginner Level,30.0,English,5.0
Udemy,Curso Online de Adobe Illustrator CC e CS6,All Levels,80.0,English,4.0
Udemy,Photoshop & Illustrator CC Essentials in Arabic,Beginner Level,0.0,English,4.0
Udemy,Photoshop from Zero to Hero ( Arabic ),Beginner Level,60.0,English,2.0
Udemy,Photoshop Essentials - Uma Introdução Detalhada,Beginner Level,0.0,English,3.0
Udemy,Photoshop CC 2015 Top New Features,All Levels,0.0,English,2.0
Udemy,Expert Guide : Mastering Types feature in illustrator !,All Levels,190.0,English,4.0
Udemy,Cartoon Game Logo Design using Photoshop,All Levels,20.0,English,3.0
Udemy,Most Wanted Flat Design Techniques #2: Hipster Businessman,Intermediate Level,95.0,English,2.0
Udemy,All-in-One Premium Design Course - Scratch to Pro+ Edition,All Levels,200.0,English,5.0
Udemy,Typography 101: Picking the Right Fonts for Business Success,Beginner Level,75.0,English,1.0
Udemy,Editorial Illustration Tutorial: From Drawing to Photoshop,All Levels,45.0,English,4.0
Udemy,Kindle eBook Cover Design and Book Illustration Guide,All Levels,120.0,English,5.0
Udemy,Removing Backgrounds From Images using Adobe Photoshop,All Levels,20.0,English,5.0
Udemy,Graphic Design Secrets Revealed,All Levels,95.0,English,4.0
Udemy,Drawing in Perspective,All Levels,25.0,English,2.0
Udemy,"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",Beginner Level,0.0,English,5.0
Udemy,Adobe Illustrator For Beginners: Design A Typographic Logo,Beginner Level,30.0,English,2.0
Udemy,Surface Pattern Design : Create Scandinavian Patterns,All Levels,40.0,English,4.0
Udemy,Draw a realistic Fantail using pencil,All Levels,0.0,English,5.0
Udemy,How to design a business card on Photoshop (for beginners),Beginner Level,0.0,English,3.0
Udemy,Make Flat Design Space Ships in 30 Minutes in Illustrator!,Beginner Level,50.0,English,2.0
Udemy,Figure Drawing From Life Using The Reilly Technique.,All Levels,0.0,English,4.0
Udemy,Drawing Cartoony Characters,Beginner Level,20.0,English,4.0
Udemy,Learn Blender 3D  - The introduction course,Beginner Level,100.0,English,5.0
Udemy,Inkscape For Beginners 2016/2017,All Levels,40.0,English,4.0
Udemy,Make yourself a Santa Claus: Photoshop Manipulation,All Levels,0.0,English,3.0
Udemy,Become an InDesign Pro in 10 Skills,Beginner Level,105.0,English,3.0
Udemy,Digital Illustration: Make A Custom Character Illustration,All Levels,30.0,English,3.0
Udemy,Learn Basics Of Adobe Illustrator,Beginner Level,25.0,English,5.0
Udemy,Discover the 7 Secrets to Figure Drawing: Draw Awesome ...,All Levels,40.0,English,5.0
Udemy,LOGO DESIGN IN POWERPOINT,Beginner Level,95.0,English,3.0
Udemy,Photoshop CC MasterClass,All Levels,95.0,English,3.0
Udemy,Become A Logo Designer ,All Levels,95.0,English,5.0
Udemy,Learn Illustrator By Recreating Top 3 Logos - Beginner Guide,Beginner Level,0.0,English,4.0
Udemy,Illustrative Surface Patterns Design : From Life To Products,All Levels,40.0,English,4.0
Udemy,Effective iOS & Android App Icon Design,Beginner Level,20.0,English,4.0
Udemy,Photoshop: Learn Digital Painting Basics in Photoshop,Beginner Level,20.0,English,4.0
Udemy,Learning Photoshop CC 2014 in Egyptian Arabic ,All Levels,70.0,English,4.0
Udemy,Make tech circles in Photoshop in 30 minutes!,All Levels,50.0,English,2.0
Udemy,Graphic design - The Quick Guide,Beginner Level,30.0,English,5.0
Udemy,Learn Corel x7 Like a Pro,Intermediate Level,20.0,English,4.0
Udemy,Make tech circles in Adobe Illustrator in 30 minutes,All Levels,200.0,English,3.0
Udemy,Easy Illustration and 2D Animation,All Levels,65.0,Spanish,5.0
Udemy,Make Tech circles in Adobe Photoshop and Illustrator,All Levels,200.0,Portuguese,5.0
Udemy,Turn Your Photos Into Professional And Modern Artworks,All Levels,20.0,English,4.0
Udemy,Calligraphy for Beginners: Creating Strong Lines,Beginner Level,40.0,Spanish,4.0
Udemy,Canva: Design Album Cover Artwork in Minutes - No More Fees!,Beginner Level,0.0,Spanish,4.0
Udemy,Getting Started With Photoshop CC,Beginner Level,75.0,Japanese,3.0
Udemy,Learn Adobe Photoshop in 1 Hour,All Levels,50.0,Chinese,4.0
Udemy,Learn Comic Book Color Flatting! (Coloring Assistant role),Beginner Level,0.0,Spanish,2.0
Udemy,Illustrator - Creating stylised images from a photo,All Levels,50.0,English,4.0
Udemy,Gimp In-Depth Essential Training Course: Free Photoshop Alt.,All Levels,20.0,Arabic,5.0
Udemy,Conviértete en un experto de photoshop cc naked series,Intermediate Level,30.0,Polish,3.0
Udemy,CORSO COMPLETO DI E-ON VUE X-STREAM PER TUTTI,All Levels,70.0,Spanish,4.0
Udemy,商業好設計-Illustrator個性商品設計,Beginner Level,20.0,English,1.0
Udemy,Ilustración de la A a la Z,All Levels,20.0,English,5.0
Udemy,Diseño Gráfico fácil y rápido.,All Levels,20.0,English,4.0
